AnoOferta;SemestreOferta;CodigoDisciplina;Disciplina;Curso;CargaHorariaDisciplina;NumEstudantes;Aprovacoes;Reprovacoes;Abandonos;MediaNota;MenorNota;MaiorNota;Notas0a10;Notas10a20;Notas20a30;Notas30a40;Notas40a50;Notas50a60;Notas60a70;Notas70a80;Notas80a90;Notas90a100
2015;1;SIN 499;TRABALHO DE CONCLUSÃO DE CURSO II;Sistemas de Informação - Noturno;210.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Integral;60.0;1;1;0;0;68;68;68;0;0;0;0;0;0;1;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Integral;60.0;20;11;8;1;51;4;86;2;2;0;0;3;5;5;2;1;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Integral;60.0;1;1;0;0;87;87;87;0;0;0;0;0;0;0;0;1;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Integral;60.0;8;4;4;0;52;25;74;0;0;1;1;2;0;3;1;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Ciências Contábeis;60.0;1;0;1;0;16;16;16;0;1;0;0;0;0;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Ciências Contábeis;60.0;7;4;3;0;56;4;74;1;0;0;0;1;1;3;1;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Ciências Contábeis;60.0;2;0;2;0;30;5;56;1;0;0;0;0;1;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia Civil;60.0;1;1;0;0;74;74;74;0;0;0;0;0;0;0;1;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia Civil;60.0;7;7;0;0;83;71;98;0;0;0;0;0;0;0;3;3;1
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia Civil;60.0;14;13;1;0;74;38;89;0;0;0;1;0;1;2;4;6;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia Civil;60.0;6;6;0;0;76;72;85;0;0;0;0;0;0;0;5;1;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia Civil;60.0;1;1;0;0;67;67;67;0;0;0;0;0;0;1;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia Civil;60.0;2;2;0;0;75;65;85;0;0;0;0;0;0;1;0;1;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Química;60.0;1;0;1;0;12;12;12;0;1;0;0;0;0;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Noturno;60.0;1;0;1;0;36;36;36;0;0;0;1;0;0;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Noturno;60.0;11;10;1;0;66;4;83;1;0;0;0;0;0;5;4;1;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Noturno;60.0;16;5;11;0;40;4;78;3;0;2;2;4;3;0;2;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Sistemas de Informação - Noturno;60.0;2;0;1;1;24;0;48;1;0;0;0;1;0;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Ciência e Tecnologia de Alimentos;60.0;2;0;2;0;34;25;44;0;0;1;0;1;0;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia de Produção;60.0;1;0;1;0;50;50;50;0;0;0;0;1;0;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Engenharia de Produção;60.0;4;1;3;0;47;32;60;0;0;0;2;0;2;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Nutrição;60.0;1;0;1;0;35;35;35;0;0;0;1;0;0;0;0;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Nutrição;60.0;1;1;0;0;73;73;73;0;0;0;0;0;0;0;1;0;0
2015;2;ADE 104;TEORIA GERAL DA ADMINISTRAÇÃO;Nutrição;60.0;1;1;0;0;66;66;66;0;0;0;0;0;0;1;0;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Ciências Contábeis;60.0;37;15;17;5;47;0;86;6;0;1;4;5;7;11;2;1;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Ciências Contábeis;60.0;1;0;1;0;23;23;23;0;0;1;0;0;0;0;0;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Sistemas de Informação - Integral;60.0;3;0;2;1;24;6;52;1;1;0;0;0;1;0;0;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Sistemas de Informação - Integral;60.0;4;3;1;0;55;10;72;1;0;0;0;0;0;1;2;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Administração - Integral;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Engenharia Civil;60.0;3;2;1;0;63;55;70;0;0;0;0;0;1;2;0;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Engenharia Civil;60.0;32;31;1;0;72;42;86;0;0;0;0;1;1;9;16;5;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Engenharia Civil;60.0;4;4;0;0;68;64;73;0;0;0;0;0;0;3;1;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Engenharia Civil;60.0;1;1;0;0;79;79;79;0;0;0;0;0;0;0;1;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Engenharia Civil;60.0;1;0;1;0;30;30;30;0;0;1;0;0;0;0;0;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Engenharia Civil;60.0;3;3;0;0;79;78;82;0;0;0;0;0;0;0;2;1;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Agronomia;60.0;2;1;1;0;65;48;82;0;0;0;0;1;0;0;0;1;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Sistemas de Informação - Noturno;60.0;2;0;1;1;12;0;24;1;0;1;0;0;0;0;0;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Sistemas de Informação - Noturno;60.0;3;1;2;0;41;17;73;0;1;0;1;0;0;0;1;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Sistemas de Informação - Noturno;60.0;6;5;1;0;58;20;72;0;1;0;0;0;1;3;1;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Sistemas de Informação - Noturno;60.0;1;1;0;0;74;74;74;0;0;0;0;0;0;0;1;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Química;60.0;1;1;0;0;64;64;64;0;0;0;0;0;0;1;0;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Química;60.0;1;0;1;0;27;27;27;0;0;1;0;0;0;0;0;0;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Engenharia de Produção;60.0;24;24;0;0;75;65;90;0;0;0;0;0;0;7;10;7;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Engenharia de Produção;60.0;1;1;0;0;84;84;84;0;0;0;0;0;0;0;0;1;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Engenharia de Produção;60.0;16;16;0;0;77;65;90;0;0;0;0;0;0;2;9;5;0
2015;2;ADE 190;INTRODUÇÃO À ECONOMIA;Ciência e Tecnologia de Alimentos;60.0;1;0;1;0;39;39;39;0;0;0;1;0;0;0;0;0;0
2015;2;ADE 327;EMPREENDEDORISMO;Ciências Contábeis;60.0;1;0;1;0;20;20;20;0;1;0;0;0;0;0;0;0;0
2015;2;ADE 327;EMPREENDEDORISMO;Ciências Contábeis;60.0;2;1;0;1;38;0;76;1;0;0;0;0;0;0;1;0;0
2015;2;ADE 327;EMPREENDEDORISMO;Ciências Contábeis;60.0;3;3;0;0;80;69;90;0;0;0;0;0;0;1;0;2;0
2015;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;3;3;0;0;67;60;71;0;0;0;0;0;1;0;2;0;0
2015;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;8;8;0;0;78;60;87;0;0;0;0;0;1;1;2;4;0
2015;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;2;2;0;0;78;76;80;0;0;0;0;0;0;0;2;0;0
2015;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;7;5;0;2;61;0;85;1;0;0;0;1;1;0;2;2;0
2015;2;ADE 327;EMPREENDEDORISMO;Agronomia;60.0;3;3;0;0;75;68;80;0;0;0;0;0;0;1;2;0;0
2015;2;ADE 327;EMPREENDEDORISMO;Agronomia;60.0;2;2;0;0;79;77;82;0;0;0;0;0;0;0;1;1;0
2015;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;2;2;0;0;78;75;81;0;0;0;0;0;0;0;1;1;0
2015;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;4;4;0;0;80;79;81;0;0;0;0;0;0;0;1;3;0
2015;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;3;3;0;0;84;79;87;0;0;0;0;0;0;0;1;2;0
2015;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;8;8;0;0;80;68;87;0;0;0;0;0;0;1;3;4;0
2015;2;ADE 327;EMPREENDEDORISMO;Química;60.0;1;1;0;0;82;82;82;0;0;0;0;0;0;0;0;1;0
2015;2;ADE 327;EMPREENDEDORISMO;Química;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2015;2;ADE 327;EMPREENDEDORISMO;Ciências Biológicas;60.0;2;2;0;0;68;66;71;0;0;0;0;0;0;1;1;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;1;1;0;0;64;64;64;0;0;0;0;0;0;1;0;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;18;16;1;1;75;26;99;0;0;1;0;0;1;4;5;3;4
2015;2;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;3;3;0;0;71;65;80;0;0;0;0;0;0;2;1;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;25;18;7;0;65;32;90;0;0;0;2;1;7;8;3;4;0
2015;2;CIC 100;CONTABILIDADE GERAL;Ciência e Tecnologia de Alimentos;60.0;3;0;2;1;40;20;52;0;1;0;0;1;1;0;0;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;5;2;2;1;50;24;67;0;0;1;1;0;1;2;0;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;1;0;0;1;33;33;33;0;0;0;1;0;0;0;0;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;1;1;0;0;76;76;76;0;0;0;0;0;0;0;1;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;1;1;0;0;71;71;71;0;0;0;0;0;0;0;1;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;15;9;2;4;53;17;79;0;1;2;1;1;3;5;2;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;8;8;0;0;83;70;94;0;0;0;0;0;0;1;3;1;3
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;2;2;0;0;66;66;66;0;0;0;0;0;0;2;0;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;7;3;4;0;57;39;79;0;0;0;1;2;2;0;2;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;3;3;0;0;75;69;84;0;0;0;0;0;0;1;1;1;0
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;9;2;4;3;31;0;74;3;1;0;1;2;0;1;1;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Engenharia Civil;60.0;3;3;0;0;71;60;80;0;0;0;0;0;1;0;2;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Engenharia Civil;60.0;5;4;0;1;63;23;89;0;0;1;0;0;1;1;0;2;0
2015;2;CIC 100;CONTABILIDADE GERAL;Engenharia Civil;60.0;1;1;0;0;69;69;69;0;0;0;0;0;0;1;0;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;7;4;2;1;53;19;88;0;1;2;0;0;0;2;1;1;0
2015;2;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;5;4;1;0;63;51;79;0;0;0;0;0;3;1;1;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;5;2;2;1;44;17;76;0;1;1;0;1;0;1;1;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;1;1;0;0;76;76;76;0;0;0;0;0;0;0;1;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;9;7;2;0;69;27;94;0;0;1;0;1;0;3;1;2;1
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;2;0;0;2;10;0;21;1;0;1;0;0;0;0;0;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;7;4;3;0;56;30;72;0;0;1;0;2;0;3;1;0;0
2015;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;1;1;0;0;91;91;91;0;0;0;0;0;0;0;0;0;1
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;4;1;3;0;43;15;67;0;1;0;0;2;0;1;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;2;1;1;0;54;43;66;0;0;0;0;1;0;1;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Química;90.0;4;3;1;0;53;32;60;0;0;0;1;0;3;0;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Noturno;90.0;9;0;7;2;15;0;39;5;1;1;2;0;0;0;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Noturno;90.0;11;2;9;0;22;0;63;4;2;2;1;0;1;1;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Noturno;90.0;5;4;0;1;48;0;63;1;0;0;0;0;3;1;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia Civil;90.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia Civil;90.0;2;2;0;0;67;60;75;0;0;0;0;0;1;0;1;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia Civil;90.0;11;9;2;0;58;18;74;0;1;0;0;1;3;4;2;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Integral;90.0;1;0;1;0;45;45;45;0;0;0;0;1;0;0;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Sistemas de Informação - Integral;90.0;3;0;3;0;39;26;49;0;0;1;0;2;0;0;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;3;1;2;0;37;11;61;0;1;0;1;0;0;1;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;6;1;5;0;50;40;60;0;0;0;2;1;3;0;0;0;0
2015;2;CRP 199;CÁLCULO DIFERENCIAL E INTEGRAL;Engenharia de Produção;90.0;1;0;1;0;18;18;18;0;1;0;0;0;0;0;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Engenharia Civil;60.0;2;2;0;0;80;77;84;0;0;0;0;0;0;0;1;1;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Engenharia Civil;60.0;9;6;2;1;59;0;92;1;0;0;0;1;1;4;0;1;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Engenharia Civil;60.0;4;1;3;0;53;47;61;0;0;0;0;1;2;1;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Engenharia Civil;60.0;2;2;0;0;86;76;97;0;0;0;0;0;0;0;1;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Engenharia Civil;60.0;36;34;2;0;64;17;83;0;2;0;0;0;6;19;7;2;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Engenharia Civil;60.0;1;1;0;0;65;65;65;0;0;0;0;0;0;1;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Ciência e Tecnologia de Alimentos;60.0;1;1;0;0;97;97;97;0;0;0;0;0;0;0;0;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Ciência e Tecnologia de Alimentos;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Ciência e Tecnologia de Alimentos;60.0;1;0;1;0;47;47;47;0;0;0;0;1;0;0;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Ciências Biológicas;60.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;1;1;0;0;97;97;97;0;0;0;0;0;0;0;0;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;1;0;1;0;54;54;54;0;0;0;0;0;1;0;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;1;1;0;0;65;65;65;0;0;0;0;0;0;1;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;13;6;7;0;51;14;74;0;2;1;1;2;1;3;3;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;3;3;0;0;67;60;79;0;0;0;0;0;1;1;1;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Ciências Contábeis;60.0;2;1;1;0;53;10;97;1;0;0;0;0;0;0;0;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Ciências Contábeis;60.0;1;0;1;0;38;38;38;0;0;0;1;0;0;0;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Ciências Contábeis;60.0;2;2;0;0;81;66;97;0;0;0;0;0;0;1;0;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;11;4;4;3;43;0;98;3;1;1;0;2;0;1;1;0;2
2015;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;4;3;1;0;71;50;97;0;0;0;0;1;0;1;1;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;4;2;2;0;59;45;69;0;0;0;0;1;1;2;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;1;1;0;0;71;71;71;0;0;0;0;0;0;0;1;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;36;15;17;4;47;0;98;2;5;5;1;5;7;7;2;0;2
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;9;6;1;2;63;19;97;0;1;1;0;1;0;2;2;0;2
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;3;3;0;0;69;64;76;0;0;0;0;0;0;2;1;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;2;1;0;1;34;0;68;1;0;0;0;0;0;1;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;1;0;0;1;23;23;23;0;0;1;0;0;0;0;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;2;1;1;0;52;43;62;0;0;0;0;1;0;1;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;1;1;0;0;99;99;99;0;0;0;0;0;0;0;0;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;1;1;0;0;97;97;97;0;0;0;0;0;0;0;0;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Noturno;60.0;2;2;0;0;98;98;98;0;0;0;0;0;0;0;0;0;2
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Noturno;60.0;5;3;0;2;61;0;99;1;1;0;0;0;0;0;0;0;3
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Noturno;60.0;30;24;1;5;80;0;99;2;3;1;0;0;0;0;1;0;23
2015;2;CRP 297;SOCIOLOGIA GERAL;Administração - Noturno;60.0;1;1;0;0;97;97;97;0;0;0;0;0;0;0;0;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Química;60.0;1;0;1;0;50;50;50;0;0;0;0;1;0;0;0;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Química;60.0;6;4;1;1;56;8;79;1;0;0;0;0;1;3;1;0;0
2015;2;CRP 297;SOCIOLOGIA GERAL;Química;60.0;1;1;0;0;98;98;98;0;0;0;0;0;0;0;0;0;1
2015;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;7;5;2;0;80;30;98;0;0;1;0;1;0;0;0;0;5
2015;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;2;2;0;0;97;97;97;0;0;0;0;0;0;0;0;0;2
2015;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;9;3;5;1;46;5;98;1;2;1;1;1;0;1;0;0;2
2015;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;1;0;1;0;45;45;45;0;0;0;0;1;0;0;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;11;5;6;0;47;8;80;1;1;0;3;1;1;2;2;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;8;5;3;0;46;5;92;3;0;0;0;0;1;2;1;0;1
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;7;2;5;0;43;18;73;0;2;0;0;3;1;0;1;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;7;1;6;0;26;1;71;2;2;1;0;1;0;0;1;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Agronomia;60.0;13;10;3;0;50;3;76;2;1;0;0;0;4;5;1;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Agronomia;60.0;7;5;2;0;55;11;78;0;1;0;1;0;2;1;2;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Agronomia;60.0;29;2;24;3;23;0;60;10;8;3;1;3;4;0;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Agronomia;60.0;2;0;2;0;36;16;56;0;1;0;0;0;1;0;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Química;60.0;3;1;2;0;54;41;68;0;0;0;0;1;1;1;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Química;60.0;1;0;0;1;2;2;2;1;0;0;0;0;0;0;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Química;60.0;1;0;1;0;10;10;10;1;0;0;0;0;0;0;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;11;11;0;0;74;60;93;0;0;0;0;0;1;4;3;1;2
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;3;3;0;0;62;61;64;0;0;0;0;0;0;3;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;10;3;6;1;33;4;72;3;1;1;2;0;1;0;2;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;1;1;0;0;62;62;62;0;0;0;0;0;0;1;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;4;2;1;1;35;0;67;1;1;0;0;0;1;1;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;9;5;4;0;46;18;66;0;1;2;1;0;2;3;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;8;2;4;2;24;0;81;3;3;0;0;0;1;0;0;1;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;1;1;0;0;75;75;75;0;0;0;0;0;0;0;1;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;13;5;7;1;38;0;66;3;1;1;0;3;1;4;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;4;2;1;1;33;1;64;2;0;0;0;0;0;2;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;3;3;0;0;72;61;83;0;0;0;0;0;0;1;1;1;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;8;3;5;0;43;20;63;0;2;1;0;1;3;1;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;5;1;4;0;29;6;65;1;1;1;1;0;0;1;0;0;0
2015;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;14;14;0;0;78;60;96;0;0;0;0;0;2;1;3;7;1
2015;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Noturno;60.0;28;24;1;3;63;0;75;1;1;1;0;1;0;12;12;0;0
2015;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Noturno;60.0;1;1;0;0;71;71;71;0;0;0;0;0;0;0;1;0;0
